LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,datetime,content_length
1828,03-17,16:16:04.189,2227,2227,Informativo,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false",E18,"animateCollapsePanels:flags=<*>, force=false, delayed=false, mExpandedVisible=false",2024-03-17 16:16:04.189,4
1829,03-17,16:16:04.189,2227,2227,Informativo,PanelView,closeQs,E39,closeQs,2024-03-17 16:16:04.189,1
1830,03-17,16:16:04.190,2227,2227,Informativo,PanelView,cancelPeek: false,E34,cancelPeek: false,2024-03-17 16:16:04.190,2
1831,03-17,16:16:04.190,2227,2227,Informativo,PanelView,instantCollapse,E66,instantCollapse,2024-03-17 16:16:04.190,1
1832,03-17,16:16:04.190,2227,2227,Informativo,PanelView,cancelPeek: false,E34,cancelPeek: false,2024-03-17 16:16:04.190,2
1833,03-17,16:16:04.205,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:16:04.205,1
1834,03-17,16:16:04.205,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:04.205,18
1835,03-17,16:16:04.208,1702,2105,Informativo,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",2024-03-17 16:16:04.208,8
1836,03-17,16:16:04.209,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:04.209,1
1837,03-17,16:16:04.209,1702,2105,Informativo,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",2024-03-17 16:16:04.209,4
1838,03-17,16:16:04.212,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:16:04.212,1
1839,03-17,16:16:04.213,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:04.213,18
1840,03-17,16:16:04.223,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:16:04.223,1
1841,03-17,16:16:04.224,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:04.224,18
1842,03-17,16:16:04.242,1702,3697,Advertencia,ActivityManager,getRunningAppProcesses: caller 10112 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:04.242,9
1843,03-17,16:16:04.242,2227,2227,Informativo,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(true),2024-03-17 16:16:04.242,1
1844,03-17,16:16:04.243,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:04.243,18
1845,03-17,16:16:04.291,1702,17632,Informativo,WindowManager,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]",E149,"Taking screenshot from Surface with crop:[Rect(<*>, <*> - <*>, <*>)], width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[false], rot:[<*>]",2024-03-17 16:16:04.291,16
1846,03-17,16:16:04.399,1702,1736,Informativo,WindowManager,The change in focus caused us to need to do a layout begin,E150,The change in focus caused us to need to do a layout begin,2024-03-17 16:16:04.399,13
1847,03-17,16:16:04.399,1702,1736,Informativo,WindowManager,The change in focus caused us to need to do a layout end,E151,The change in focus caused us to need to do a layout end,2024-03-17 16:16:04.399,13
1848,03-17,16:16:04.408,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:04.408,18
1849,03-17,16:16:04.409,2227,2227,Informativo,PhoneStatusBar,cancelAutohide,E27,cancelAutohide,2024-03-17 16:16:04.409,1
1850,03-17,16:16:04.409,2227,2227,Informativo,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708",E84,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",2024-03-17 16:16:04.409,2
1851,03-17,16:16:04.419,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:16:04.419,4
1852,03-17,16:16:04.420,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:16:04.420,2
1853,03-17,16:16:04.459,1702,2633,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",E136,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> bnds=<*> }",2024-03-17 16:16:04.459,9
1854,03-17,16:16:04.459,1702,2633,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",E134,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*> (has extras) }",2024-03-17 16:16:04.459,11
1855,03-17,16:16:04.459,1702,2633,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",E135,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }",2024-03-17 16:16:04.459,10
1856,03-17,16:16:04.459,1702,2633,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }",E135,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }",2024-03-17 16:16:04.459,10
1857,03-17,16:16:04.459,1702,2633,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }",E132,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> flg=<*> cmp=<*> (has extras) }",2024-03-17 16:16:04.459,12
1858,03-17,16:16:04.459,1702,2633,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",E133,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> typ=<*> flg=<*> cmp=<*> (has extras) }",2024-03-17 16:16:04.459,13
1859,03-17,16:16:04.460,1702,2633,Informativo,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46",E55,"getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",2024-03-17 16:16:04.460,2
1860,03-17,16:16:04.460,1702,2633,Informativo,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},E56,getRecentTasks: topActivity=ComponentInfo{<*><*>.<*>},2024-03-17 16:16:04.460,2
1861,03-17,16:16:04.476,1702,3694,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",E136,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> bnds=<*> }",2024-03-17 16:16:04.476,9
1862,03-17,16:16:04.476,1702,3694,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",E134,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*> (has extras) }",2024-03-17 16:16:04.476,11
1863,03-17,16:16:04.476,1702,3694,Informativo,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",E135,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*> (has extras) }",2024-03-17 16:16:04.476,10
1864,03-17,16:16:04.476,1702,3694,Informativo,ActivityManager,"getRecentTasks: num=10,flags=62,totalTasks=46",E55,"getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",2024-03-17 16:16:04.476,2
1865,03-17,16:16:04.476,1702,3694,Informativo,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},E56,getRecentTasks: topActivity=ComponentInfo{<*><*>.<*>},2024-03-17 16:16:04.476,2
1866,03-17,16:16:04.540,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:16:04.540,18
1867,03-17,16:16:04.541,2227,2227,Informativo,PhoneStatusBar,cancelAutohide,E27,cancelAutohide,2024-03-17 16:16:04.541,1
1868,03-17,16:16:04.541,2227,2227,Informativo,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0xc0000700, SystemUiVisibility=0xc0000700",E84,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",2024-03-17 16:16:04.541,2
1869,03-17,16:16:04.583,7111,7111,Informativo,AudioManager,getRingerMode...,E57,getRingerMode...,2024-03-17 16:16:04.583,1
1870,03-17,16:16:04.597,1702,2633,Informativo,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",2024-03-17 16:16:04.597,7
1871,03-17,16:16:04.598,1702,2633,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:04.598,1
1872,03-17,16:16:04.598,1702,2633,Informativo,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",2024-03-17 16:16:04.598,4
1873,03-17,16:16:04.598,1702,2644,Informativo,NotificationManager,enqueueNotificationInternal: pkg=com.tencent.mm id=4097 notification=Notification(pri=1 contentView=null vibrate=[] sound=null tick defaults=0x0 flags=0x101 color=0x00000000 category=msg vis=PRIVATE),E45,enqueueNotificationInternal: pkg=<*> id=<*> notification=Notification(pri=<*> contentView=null vibrate=[<*>] sound=null tick defaults=<*> flags=<*> color=<*> category=msg vis=PRIVATE),2024-03-17 16:16:04.598,13
1874,03-17,16:16:04.606,1702,1702,Informativo,NotificationManager,enqueueNotificationInternal: n.getKey = 0|com.tencent.mm|4097|null|10112,E44,enqueueNotificationInternal: n.getKey = <*>,2024-03-17 16:16:04.606,4
1875,03-17,16:16:04.609,1702,1702,Informativo,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false",E160,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false",2024-03-17 16:16:04.609,6
1876,03-17,16:16:04.609,1702,1702,Informativo,NotificationManager,"updateLightsLocked,turn off notificationLight",E162,"updateLightsLocked,turn off notificationLight",2024-03-17 16:16:04.609,3
1877,03-17,16:16:04.647,2227,2227,Informativo,PhoneStatusBar,addNotification key=0|com.tencent.mm|4097|null|10112,E17,addNotification key=<*>|<*>|<*>|null|<*>,2024-03-17 16:16:04.647,2
1878,03-17,16:16:04.765,2227,2227,Informativo,PanelView,mHeadsUpExistenceChangedRunnable,E81,mHeadsUpExistenceChangedRunnable,2024-03-17 16:16:04.765,1
1879,03-17,16:16:04.769,2227,2227,Informativo,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,E43,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,2024-03-17 16:16:04.769,14
1880,03-17,16:16:04.769,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:16:04.769,1
1881,03-17,16:16:04.772,2227,2227,Informativo,PhoneStatusBar,"updateNotificationShade: total=0, active=0",E163,"updateNotificationShade: total=<*>, active=<*>",2024-03-17 16:16:04.772,3
1882,03-17,16:16:04.772,2227,2227,Informativo,PhoneStatusBar,removeNotificationChildren,E112,removeNotificationChildren,2024-03-17 16:16:04.772,1
1883,03-17,16:16:04.774,2227,2227,Informativo,PhoneStatusBar,"updateNotificationShade: total=1, active=1",E163,"updateNotificationShade: total=<*>, active=<*>",2024-03-17 16:16:04.774,3
1884,03-17,16:16:04.774,2227,2227,Informativo,PhoneStatusBar,removeNotificationChildren,E112,removeNotificationChildren,2024-03-17 16:16:04.774,1
1885,03-17,16:16:04.774,1702,2107,Informativo,NotificationManager,Marking notification as seen 0|com.tencent.mm|4097|null|10112,E80,Marking notification as seen <*>|<*>|<*>|null|<*>,2024-03-17 16:16:04.774,5
1886,03-17,16:16:04.790,1702,17621,Advertencia,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:04.790,9
1887,03-17,16:16:04.791,1702,3694,Advertencia,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:04.791,9
1888,03-17,16:16:04.808,1702,27365,Informativo,NotificationManager,onNotificationExpansionChanged called,E90,onNotificationExpansionChanged called,2024-03-17 16:16:04.808,2
1889,03-17,16:16:04.816,1702,8303,Informativo,WindowManager,Destroying surface Surface(name=com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,E41,Destroying surface Surface(name=<*>) called by <*>,2024-03-17 16:16:04.816,13
1890,03-17,16:16:04.850,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-429.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:16:04.850,4
1891,03-17,16:16:04.850,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:16:04.850,2
1892,03-17,16:16:04.858,1702,1736,Advertencia,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:04.858,9
1893,03-17,16:16:04.949,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:16:04.949,4
1894,03-17,16:16:04.950,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:16:04.950,2
1895,03-17,16:16:05.061,1702,3697,Advertencia,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:05.061,9
1896,03-17,16:16:05.065,1702,2633,Advertencia,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:05.065,9
1897,03-17,16:16:05.070,1702,14638,Advertencia,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:05.070,9
1898,03-17,16:16:05.076,1702,2113,Advertencia,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:05.076,9
1899,03-17,16:16:05.079,1702,27365,Advertencia,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,E61,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:05.079,9
1900,03-17,16:16:05.443,1702,2556,Advertencia,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:16:05.443,9
1901,03-17,16:16:05.512,1702,2096,Informativo,AlarmManager,"sending alarm Alarm{2741459 type 3 when 509267844 PendingIntent{f75f81e: PendingIntentRecord{e204f60 com.android.phone broadcastIntent}}},repeatInterval = 0,listenerTag =null",E119,"sending alarm Alarm{<*> type <*> when <*> PendingIntent{<*>: PendingIntentRecord{<*> <*> broadcastIntent}}},repeatInterval = <*>,listenerTag =null",2024-03-17 16:16:05.512,14
1902,03-17,16:16:05.514,1702,2096,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:16:05.514,1
