LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content,EventId,EventTemplate,datetime,content_length
1838,-,1133448306,2005-12-01,R53-M0-N1-C:J11-U11,2005-12-01-06.45.06.711202,R53-M0-N1-C:J11-U11,RAS,KERNEL,Informativo,"10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:45:06,24
1839,-,1133448310,2005-12-01,R76-M1-NC-C:J16-U01,2005-12-01-06.45.10.211281,R76-M1-NC-C:J16-U01,RAS,KERNEL,Informativo,"10644 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:45:10,24
1840,-,1133448393,2005-12-01,R66-M0-N2-C:J17-U11,2005-12-01-06.46.33.760675,R66-M0-N2-C:J17-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:46:33,25
1841,-,1133448397,2005-12-01,R66-M0-NB-C:J17-U11,2005-12-01-06.46.37.568406,R66-M0-NB-C:J17-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:46:37,25
1842,-,1133448410,2005-12-01,R41-M0-NB-C:J05-U11,2005-12-01-06.46.50.571631,R41-M0-NB-C:J05-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:46:50,25
1843,-,1133448439,2005-12-01,R73-M0-N2-C:J11-U11,2005-12-01-06.47.19.872148,R73-M0-N2-C:J11-U11,RAS,KERNEL,Informativo,"10738 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:47:19,24
1844,-,1133448448,2005-12-01,R73-M0-NE-C:J14-U01,2005-12-01-06.47.28.616018,R73-M0-NE-C:J14-U01,RAS,KERNEL,Informativo,"10646 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:47:28,24
1845,-,1133448466,2005-12-01,R44-M0-N3-C:J06-U01,2005-12-01-06.47.46.598443,R44-M0-N3-C:J06-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:47:46,25
1846,-,1133448468,2005-12-01,R77-M0-N5-C:J04-U11,2005-12-01-06.47.48.847938,R77-M0-N5-C:J04-U11,RAS,KERNEL,Informativo,"10710 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:47:48,24
1847,-,1133448469,2005-12-01,R61-M0-N9-C:J16-U01,2005-12-01-06.47.49.100165,R61-M0-N9-C:J16-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:47:49,25
1848,-,1133448479,2005-12-01,R64-M0-N2-C:J16-U01,2005-12-01-06.47.59.953454,R64-M0-N2-C:J16-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:47:59,25
1849,-,1133448491,2005-12-01,R45-M0-N4-C:J13-U01,2005-12-01-06.48.11.378453,R45-M0-N4-C:J13-U01,RAS,KERNEL,Informativo,"10706 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:48:11,24
1850,-,1133448493,2005-12-01,R64-M0-N1-C:J06-U11,2005-12-01-06.48.13.253997,R64-M0-N1-C:J06-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:48:13,25
1851,-,1133448498,2005-12-01,R64-M0-N8-C:J05-U11,2005-12-01-06.48.18.151322,R64-M0-N8-C:J05-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:48:18,25
1852,-,1133448588,2005-12-01,R46-M1-N5-C:J16-U01,2005-12-01-06.49.48.883198,R46-M1-N5-C:J16-U01,RAS,KERNEL,Informativo,"10765 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:49:48,24
1853,-,1133448628,2005-12-01,R42-M0-NA-C:J09-U11,2005-12-01-06.50.28.913616,R42-M0-NA-C:J09-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:50:28,25
1854,-,1133448653,2005-12-01,R27-M1-N9-C:J09-U01,2005-12-01-06.50.53.822651,R27-M1-N9-C:J09-U01,RAS,KERNEL,Informativo,"10698 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:50:53,24
1855,-,1133448656,2005-12-01,R27-M1-NA-C:J05-U11,2005-12-01-06.50.56.045860,R27-M1-NA-C:J05-U11,RAS,KERNEL,Informativo,"10744 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:50:56,24
1856,-,1133448658,2005-12-01,R27-M0-NE-C:J17-U11,2005-12-01-06.50.58.300024,R27-M0-NE-C:J17-U11,RAS,KERNEL,Informativo,"10740 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:50:58,24
1857,-,1133448674,2005-12-01,R26-M1-NF-C:J09-U01,2005-12-01-06.51.14.927478,R26-M1-NF-C:J09-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:51:14,25
1858,-,1133448686,2005-12-01,R45-M1-N8-C:J14-U11,2005-12-01-06.51.26.654520,R45-M1-N8-C:J14-U11,RAS,KERNEL,Informativo,"10684 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:51:26,24
1859,-,1133448690,2005-12-01,R26-M1-N8-C:J08-U01,2005-12-01-06.51.30.715510,R26-M1-N8-C:J08-U01,RAS,KERNEL,Informativo,"10652 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 14:51:30,24
1860,-,1133448762,2005-12-01,R25-M0-N4-C:J13-U01,2005-12-01-06.52.42.454848,R25-M0-N4-C:J13-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:52:42,25
1861,-,1133448791,2005-12-01,R22-M0-ND-C:J17-U01,2005-12-01-06.53.11.512681,R22-M0-ND-C:J17-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:53:11,25
1862,-,1133448800,2005-12-01,R23-M1-NF-C:J15-U01,2005-12-01-06.53.20.715143,R23-M1-NF-C:J15-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 14:53:20,25
1863,-,1133449350,2005-12-01,R20-M1-N5-C:J04-U01,2005-12-01-07.02.30.989473,R20-M1-N5-C:J04-U01,RAS,KERNEL,Informativo,"1966 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 15:02:30,24
1864,-,1133454553,2005-12-01,R16-M0-N2-C:J07-U11,2005-12-01-08.29.13.906911,R16-M0-N2-C:J07-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 16:29:13,25
1865,-,1133454582,2005-12-01,R14-M1-NA-C:J11-U11,2005-12-01-08.29.42.047463,R14-M1-NA-C:J11-U11,RAS,KERNEL,Informativo,"10738 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 16:29:42,24
1866,-,1133454584,2005-12-01,R17-M0-N6-C:J06-U01,2005-12-01-08.29.44.223227,R17-M0-N6-C:J06-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 16:29:44,25
1867,-,1133454588,2005-12-01,R06-M0-N2-C:J09-U01,2005-12-01-08.29.48.814199,R06-M0-N2-C:J09-U01,RAS,KERNEL,Informativo,"10714 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 16:29:48,24
1868,-,1133454591,2005-12-01,R15-M0-N3-C:J09-U11,2005-12-01-08.29.51.750461,R15-M0-N3-C:J09-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 16:29:51,25
1869,-,1133454594,2005-12-01,R04-M0-N6-C:J10-U01,2005-12-01-08.29.54.636421,R04-M0-N6-C:J10-U01,RAS,KERNEL,Informativo,"10718 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 16:29:54,24
1870,-,1133454601,2005-12-01,R14-M1-N1-C:J10-U01,2005-12-01-08.30.01.182162,R14-M1-N1-C:J10-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 16:30:01,25
1871,-,1133454611,2005-12-01,R16-M1-ND-C:J05-U11,2005-12-01-08.30.11.278697,R16-M1-ND-C:J05-U11,RAS,KERNEL,Informativo,"10698 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 16:30:11,24
1872,-,1133454624,2005-12-01,R00-M0-N4-C:J09-U11,2005-12-01-08.30.24.223851,R00-M0-N4-C:J09-U11,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 16:30:24,25
1873,-,1133454630,2005-12-01,R00-M0-N0-C:J10-U01,2005-12-01-08.30.30.752844,R00-M0-N0-C:J10-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 16:30:30,25
1874,-,1133454634,2005-12-01,R01-M0-NC-C:J12-U01,2005-12-01-08.30.34.342940,R01-M0-NC-C:J12-U01,RAS,KERNEL,Informativo,"10644 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 16:30:34,24
1875,-,1133454715,2005-12-01,R11-M1-N3-C:J10-U01,2005-12-01-08.31.55.274517,R11-M1-N3-C:J10-U01,RAS,KERNEL,Informativo,"10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 16:31:55,24
1876,-,1133454722,2005-12-01,R11-M1-ND-C:J09-U01,2005-12-01-08.32.02.378980,R11-M1-ND-C:J09-U01,RAS,KERNEL,Informativo,"10698 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 16:32:02,24
1877,-,1133454732,2005-12-01,R07-M1-N7-C:J07-U01,2005-12-01-08.32.12.649613,R07-M1-N7-C:J07-U01,RAS,KERNEL,Informativo,"10666 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",2005-12-01 16:32:12,24
1878,-,1133454734,2005-12-01,R07-M1-N7-C:J14-U01,2005-12-01-08.32.14.399124,R07-M1-N7-C:J14-U01,RAS,KERNEL,Informativo,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,2005-12-01 16:32:14,25
