LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,datetime,content_length
1855,2015-07-29,19:34:48.697,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:48.697,11
1856,2015-07-29,19:34:48.808,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:48.808,11
1857,2015-07-29,19:34:51.949,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:51.949,11
1858,2015-07-29,19:34:51.956,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49566,E40,Received connection request /<*>:<*>,2015-07-29 19:34:51.956,4
1859,2015-07-29,19:34:52.035,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:34:52.035,4
1860,2015-07-29,19:34:52.036,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:52.036,2
1861,2015-07-29,19:34:55.378,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:34:55.378,2
1862,2015-07-29,19:34:58.628,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:34:58.628,11
1863,2015-07-29,19:34:58.636,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49590,E40,Received connection request /<*>:<*>,2015-07-29 19:34:58.636,4
1864,2015-07-29,19:34:58.716,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:34:58.716,7
1865,2015-07-29,19:35:01.969,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:01.969,11
1866,2015-07-29,19:35:02.057,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:02.057,11
1867,2015-07-29,19:35:02.168,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47032,E40,Received connection request /<*>:<*>,2015-07-29 19:35:02.168,4
1868,2015-07-29,19:35:05.510,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:05.510,7
1869,2015-07-29,19:35:12.075,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49786,E40,Received connection request /<*>:<*>,2015-07-29 19:35:12.075,4
1870,2015-07-29,19:35:12.078,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:12.078,7
1871,2015-07-29,19:35:12.186,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:12.186,11
1872,2015-07-29,19:35:15.420,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:35:15.420,2
1873,2015-07-29,19:35:18.677,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49662,E40,Received connection request /<*>:<*>,2015-07-29 19:35:18.677,4
1874,2015-07-29,19:35:18.863,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:18.863,11
1875,2015-07-29,19:35:22.018,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:22.018,7
1876,2015-07-29,19:35:22.095,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49822,E40,Received connection request /<*>:<*>,2015-07-29 19:35:22.095,4
1877,2015-07-29,19:35:25.543,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:25.543,11
1878,2015-07-29,19:35:25.550,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47115,E40,Received connection request /<*>:<*>,2015-07-29 19:35:25.550,4
1879,2015-07-29,19:35:38.717,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:35:38.717,2
1880,2015-07-29,19:35:42.141,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:42.141,7
1881,2015-07-29,19:35:48.731,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:48.731,11
1882,2015-07-29,19:35:48.732,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:35:48.732,11
1883,2015-07-29,19:35:48.930,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47199,E40,Received connection request /<*>:<*>,2015-07-29 19:35:48.930,4
1884,2015-07-29,19:35:52.078,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:52.078,7
1885,2015-07-29,19:35:52.160,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:35:52.160,7
1886,2015-07-29,19:35:58.950,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47234,E40,Received connection request /<*>:<*>,2015-07-29 19:35:58.950,4
1887,2015-07-29,19:36:02.290,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:36:02.290,11
1888,2015-07-29,19:36:02.292,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:36:02.292,11
1889,2015-07-29,19:36:05.518,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:36:05.518,2
1890,2015-07-29,19:36:05.519,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:36:05.519,11
1891,2015-07-29,19:36:08.774,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:36:08.774,7
1892,2015-07-29,19:36:08.857,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49993,E40,Received connection request /<*>:<*>,2015-07-29 19:36:08.857,4
1893,2015-07-29,19:36:08.858,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:36:08.858,7
1894,2015-07-29,19:36:12.304,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:36:12.304,4
1895,2015-07-29,19:36:12.311,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47282,E40,Received connection request /<*>:<*>,2015-07-29 19:36:12.311,4
1896,2015-07-29,19:36:15.454,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:36:15.454,2
1897,2015-07-29,19:36:15.651,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:36:15.651,4
1898,2015-07-29,19:36:22.134,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49880,E40,Received connection request /<*>:<*>,2015-07-29 19:36:22.134,4
1899,2015-07-29,19:36:22.333,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:36:22.333,4
1900,2015-07-29,19:36:28.819,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:36:28.819,4
1901,2015-07-29,19:36:29.010,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47340,E40,Received connection request /<*>:<*>,2015-07-29 19:36:29.010,4
1902,2015-07-29,19:36:29.011,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47342,E40,Received connection request /<*>:<*>,2015-07-29 19:36:29.011,4
1903,2015-07-29,19:36:32.240,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:36:32.240,7
1904,2015-07-29,19:36:35.499,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49938,E40,Received connection request /<*>:<*>,2015-07-29 19:36:35.499,4
1905,2015-07-29,19:36:38.838,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49949,E40,Received connection request /<*>:<*>,2015-07-29 19:36:38.838,4
1906,2015-07-29,19:36:42.177,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49957,E40,Received connection request /<*>:<*>,2015-07-29 19:36:42.177,4
1907,2015-07-29,19:36:45.518,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:36:45.518,11
1908,2015-07-29,19:36:45.520,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:36:45.520,11
1909,2015-07-29,19:36:48.859,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:36:48.859,4
1910,2015-07-29,19:36:58.955,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:36:58.955,11
1911,2015-07-29,19:36:59.065,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:36:59.065,7
1912,2015-07-29,19:37:02.404,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47454,E40,Received connection request /<*>:<*>,2015-07-29 19:37:02.404,4
1913,2015-07-29,19:37:02.415,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47464,E40,Received connection request /<*>:<*>,2015-07-29 19:37:02.415,4
1914,2015-07-29,19:37:05.751,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:37:05.751,11
1915,2015-07-29,19:37:08.902,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:37:08.902,4
1916,2015-07-29,19:37:09.091,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:37:09.091,2
1917,2015-07-29,19:37:09.092,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:37:09.092,7
1918,2015-07-29,19:37:12.435,Informativo,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47500,E40,Received connection request /<*>:<*>,2015-07-29 19:37:12.435,4
1919,2015-07-29,19:37:18.925,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:37:18.925,11
1920,2015-07-29,19:37:19.003,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:37:19.003,2
1921,2015-07-29,19:53:54.912,Informativo,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:54265 (no session established for client),E9,Closed socket connection for client /<*>:<*> (no session established for client),2015-07-29 19:53:54.912,11
1922,2015-07-29,19:54:00.915,Informativo,WorkerReceiver[myid=3],FastLeaderElection,542,"Notification: 3 (n.leader), 0x10000006b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0x1 (n.peerEPoch), LOOKING (my state)",E37,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), LOOKING (my state)",2015-07-29 19:54:00.915,16
1923,2015-07-29,19:55:01.647,Informativo,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:54294 (no session established for client),E9,Closed socket connection for client /<*>:<*> (no session established for client),2015-07-29 19:55:01.647,11
1924,2015-07-29,19:55:02.980,Informativo,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:54298,E2,Accepted socket connection from /<*>:<*>,2015-07-29 19:55:02.980,5
1925,2015-07-29,19:55:19.655,Informativo,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:54310,E2,Accepted socket connection from /<*>:<*>,2015-07-29 19:55:19.655,5
1926,2015-07-29,21:01:45.071,Informativo,CommitProcessor,3:ZooKeeperServer,595,Established session 0x34ed9ac1c1e0007 with negotiated timeout 10000 for client /10.10.34.12:59224,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,2015-07-29 21:01:45.071,10
1927,2015-07-29,21:34:44.640,Advertencia,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.12:59230; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,2015-07-29 21:34:44.640,15
1928,2015-07-29,21:34:46.432,Informativo,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.12:59235,E2,Accepted socket connection from /<*>:<*>,2015-07-29 21:34:46.432,5
1929,2015-07-29,21:34:47.040,Informativo,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.17:51260,E7,Client attempting to establish new session at /<*>:<*>,2015-07-29 21:34:47.040,8
1930,2015-07-29,23:02:33.103,Informativo,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.38:43508,E7,Client attempting to establish new session at /<*>:<*>,2015-07-29 23:02:33.103,8
1931,2015-07-29,23:05:05.988,Advertencia,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,2015-07-29 23:05:05.988,5
1932,2015-07-29,23:42:53.384,Informativo,CommitProcessor,3:ZooKeeperServer,595,Established session 0x34ed9ac1c1e002e with negotiated timeout 10000 for client /10.10.34.42:39469,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,2015-07-29 23:42:53.384,10
