Content,Level,datetime,content_length,source
"Notification: 3 (n.leader), 0x700000197 (n.zxid), 0x1 (n.round), LEADING (n.state), 3 (n.sid), 0x7 (n.peerEPoch), LOOKING (my state)",Informativo,2015-08-07 07:27:47.425,16,Zookeeper
FOLLOWING - LEADER ELECTION TOOK - 238,Informativo,2015-08-07 07:27:47.650,7,Zookeeper
Established session 0x14f05578bd80002 with negotiated timeout 10000 for client /10.10.34.12:46262,Informativo,2015-08-10 17:52:39.654,10,Zookeeper
caught end of stream exception,Advertencia,2015-08-10 17:53:06.869,5,Zookeeper
Client attempting to establish new session at /10.10.34.15:54175,Informativo,2015-08-10 17:53:22.767,8,Zookeeper
Connection request from old client /10.10.34.16:40418; will be dropped if server is in r-o mode,Advertencia,2015-08-10 17:53:22.870,15,Zookeeper
Closed socket connection for client /10.10.34.19:57338 which had sessionid 0x14f05578bd8000d,Informativo,2015-08-10 18:12:23.970,10,Zookeeper
caught end of stream exception,Advertencia,2015-08-10 18:12:24.076,5,Zookeeper
caught end of stream exception,Advertencia,2015-08-10 18:12:24.375,5,Zookeeper
Established session 0x14f05578bd80020 with negotiated timeout 10000 for client /10.10.34.11:38390,Informativo,2015-08-10 18:13:25.200,10,Zookeeper
autopurge.snapRetainCount set to 3,Informativo,2015-08-10 18:23:49.901,4,Zookeeper
Server environment:java.vendor=Oracle Corporation,Informativo,2015-08-10 18:23:50.332,3,Zookeeper
Revalidating client: 0x14f05578bd80018,Informativo,2015-08-10 18:23:52.646,3,Zookeeper
Established session 0x14f05578bd80016 with negotiated timeout 10000 for client /10.10.34.13:38490,Informativo,2015-08-10 18:23:52.649,10,Zookeeper
Established session 0x14f05578bd80013 with negotiated timeout 10000 for client /10.10.34.11:38530,Informativo,2015-08-10 18:23:52.650,10,Zookeeper
Client attempting to renew session 0x14f05578bd8001b at /10.10.34.20:56374,Informativo,2015-08-10 18:23:52.653,8,Zookeeper
"Server environment:zookeeper.version=3.4.5--1, built on 06/10/2013 17:26 GMT",Informativo,2015-08-10 18:25:22.080,7,Zookeeper
Server environment:user.name=zookeeper,Informativo,2015-08-10 18:25:22.082,2,Zookeeper
Revalidating client: 0x14f05578bd80013,Informativo,2015-08-10 18:25:24.332,3,Zookeeper
caught end of stream exception,Advertencia,2015-08-10 18:25:39.907,5,Zookeeper
Closed socket connection for client /10.10.34.12:46331 which had sessionid 0x14f1724a6e80004,Informativo,2015-08-10 18:27:49.007,10,Zookeeper
Received connection request /10.10.34.12:34051,Informativo,2015-08-18 16:09:13.285,4,Zookeeper
Server environment:os.name=Linux,Informativo,2015-08-18 16:09:15.099,2,Zookeeper
Accepted socket connection from /10.10.34.11:54839,Informativo,2015-08-20 13:28:51.889,5,Zookeeper
Client attempting to establish new session at /10.10.34.12:58349,Informativo,2015-08-20 13:28:51.983,8,Zookeeper
Closed socket connection for client /10.10.34.11:56471 (no session established for client),Informativo,2015-08-20 17:12:29.467,11,Zookeeper
Exception causing close of session 0x0 due to java.io.IOException: ZooKeeperServer not running,Advertencia,2015-08-20 17:14:11.414,12,Zookeeper
"Notification: 2 (n.leader), 0xb00000084 (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LOOKING (my state)",Informativo,2015-08-20 17:14:12.326,16,Zookeeper
"Notification: 3 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0xb (n.peerEPoch), FOLLOWING (my state)",Informativo,2015-08-20 17:14:23.824,16,Zookeeper
Established session 0x14f4a6318b80005 with negotiated timeout 10000 for client /10.10.34.11:56492,Informativo,2015-08-20 17:22:22.288,10,Zookeeper
Client attempting to establish new session at /10.10.34.12:58913,Informativo,2015-08-20 17:24:06.873,8,Zookeeper
Accepted socket connection from /10.10.34.18:36934,Informativo,2015-08-20 17:24:07.582,5,Zookeeper
Established session 0x14f4a6318b80013 with negotiated timeout 10000 for client /10.10.34.20:43137,Informativo,2015-08-20 17:24:07.816,10,Zookeeper
Established session 0x14f4a6318b80022 with negotiated timeout 10000 for client /10.10.34.30:43272,Informativo,2015-08-20 19:02:23.456,10,Zookeeper
Closed socket connection for client /10.10.34.35:48997 which had sessionid 0x14f4a6318b80024,Informativo,2015-08-20 19:32:55.963,10,Zookeeper
caught end of stream exception,Advertencia,2015-08-20 19:33:02.860,5,Zookeeper
Closed socket connection for client /10.10.34.12:58917 which had sessionid 0x14f4a6318b80018,Informativo,2015-08-20 19:33:02.860,10,Zookeeper
Connection request from old client /10.10.34.13:50545; will be dropped if server is in r-o mode,Advertencia,2015-08-21 15:55:04.347,15,Zookeeper
Accepted socket connection from /10.10.34.30:43278,Informativo,2015-08-21 15:55:07.600,5,Zookeeper
Accepted socket connection from /10.10.34.14:46136,Informativo,2015-08-21 15:55:14.153,5,Zookeeper
tickTime set to 2000,Informativo,2015-08-24 15:26:54.494,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 15:27:03.681,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 15:29:13.641,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 15:36:13.663,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 15:37:13.664,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 15:51:13.708,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 15:55:13.717,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 15:57:13.723,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 16:02:13.739,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 16:03:13.740,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 16:11:13.765,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 16:12:13.767,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 16:37:13.837,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 16:51:13.876,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 17:29:13.977,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 17:39:14.002,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 18:02:14.063,4,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 18:04:14.068,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 18:28:14.133,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 18:31:14.142,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 18:41:14.170,4,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 18:47:14.187,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 18:51:14.196,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 19:01:14.221,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 19:05:14.230,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 19:09:14.240,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 19:19:14.265,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 19:31:14.292,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 19:45:14.327,4,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 19:55:14.351,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 20:01:14.364,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 20:16:14.399,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 20:56:14.493,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 20:57:14.495,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 21:07:14.519,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 21:11:14.529,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 21:26:14.562,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 22:04:14.650,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 22:08:14.659,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 22:09:14.662,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 22:10:14.663,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 22:16:14.677,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 22:17:14.678,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 22:25:14.698,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 22:32:14.713,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 22:39:14.728,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 22:42:14.733,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 22:45:14.741,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 22:48:14.746,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 22:49:14.750,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 22:57:14.766,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 23:04:14.782,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-24 23:09:14.792,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 23:25:14.825,4,Zookeeper
Notification time out: 60000,Informativo,2015-08-24 23:26:14.827,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 23:38:14.850,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-24 23:58:14.891,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 00:00:14.897,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 00:14:14.924,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 00:23:14.943,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 00:26:14.949,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 00:28:14.953,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 00:42:14.982,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 00:44:14.985,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 01:12:15.044,4,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 01:45:15.113,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 01:47:15.116,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 02:06:15.155,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 02:09:15.162,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 02:36:15.217,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 02:54:15.254,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 02:56:15.258,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 03:16:15.297,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 03:28:15.323,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 03:29:15.325,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 03:30:15.327,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 03:33:15.333,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 03:38:15.343,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 03:54:15.375,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 04:10:15.407,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 04:14:15.416,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 04:21:15.429,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 04:28:15.443,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 05:00:15.508,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 05:08:15.525,4,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 05:09:15.527,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 05:46:15.601,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 05:50:15.608,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 05:58:15.624,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 05:58:15.626,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 06:41:15.711,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 06:58:15.745,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 07:03:15.756,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 07:04:15.757,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 07:04:15.758,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 07:16:15.781,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 07:27:15.803,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 08:20:15.909,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 08:21:15.911,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 08:23:15.916,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 08:28:15.925,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 08:29:15.928,4,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 08:33:15.936,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 08:49:15.968,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 09:09:16.008,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 09:11:16.012,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 09:16:16.022,4,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 09:19:16.027,9,Zookeeper
Cannot open channel to 2 at election address /10.10.34.12:3888,Advertencia,2015-08-25 09:24:16.037,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 10:13:16.137,9,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 10:14:16.139,9,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 10:42:16.195,4,Zookeeper
Notification time out: 60000,Informativo,2015-08-25 10:50:16.211,4,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 11:03:16.237,9,Zookeeper
"Connection broken for id 3, my id = 1, error =",Advertencia,2015-08-25 11:20:12.465,11,Zookeeper
Cannot open channel to 3 at election address /10.10.34.13:3888,Advertencia,2015-08-25 11:21:22.561,9,Zookeeper
Server environment:java.vendor=Oracle Corporation,Informativo,2015-07-29 17:42:30.405,3,Zookeeper
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:03:35.413,8,Zookeeper
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:03:54.584,8,Zookeeper
******* GOODBYE /10.10.34.11:52264 ********,Advertencia,2015-07-29 19:04:30.989,4,Zookeeper
